Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,SalePriceLog,T_garage,T_Overall,target
762,1301,0,0,1,2,0,4,2,405.0,0.0,3,6,0.0,0.0,4,740.0,1,1,2,4,0,4,3,13,14,4,3,0,2,1,2,440.0,2.0,5,3,5,5,1965.0,1301,0,1,4,2,1,1,3,0,6911,2,60.0,3,0,1,4,0.0,2,1,0,1,3,0,4,5,2,0,3,1,1,4,8,0,1,5,1145.0,1301,0,1924,1950,3,2446.0,11.512925464970227,15.0,9,100000.0
763,764,783,0,1,3,0,4,2,24.0,0.0,2,6,0.0,0.0,2,732.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,614.0,2.0,5,3,5,1,2009.0,1547,1,1,0,5,1,2,3,0,8640,4,72.0,3,0,5,1,0.0,2,1,0,8,21,45,4,7,2,0,3,1,1,4,2,0,1,7,756.0,764,169,2009,2009,4,2303.0,12.279323107269766,15.0,11,215200.0
764,1268,1097,0,1,3,0,4,2,1163.0,0.0,2,6,1.0,0.0,2,89.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,856.0,3.0,5,2,5,1,1999.0,2365,1,1,0,5,1,2,3,0,9430,4,82.0,3,0,5,3,673.0,1,1,0,9,15,128,4,8,2,0,3,1,1,4,8,180,1,8,1252.0,1268,0,1999,1999,3,3617.0,12.727838209334497,15.0,12,337000.0
765,1494,0,0,1,2,4,1,0,437.0,1057.0,3,2,1.0,0.0,2,0.0,1,2,2,4,0,2,2,3,3,4,2,1,2,1,6,481.0,2.0,5,0,5,1,1995.0,1494,1,1,0,2,1,0,3,0,9549,1,30.0,0,0,11,3,0.0,2,1,0,6,24,30,4,8,2,0,3,1,3,4,8,216,1,6,1494.0,1494,0,1995,1996,0,2988.0,12.506177237980511,12.0,12,270000.0
766,1506,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1498.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,592.0,2.0,5,0,5,1,2008.0,1506,0,1,0,2,1,0,3,0,14587,4,75.0,0,0,0,3,284.0,3,1,0,10,21,174,4,9,2,0,3,1,1,5,6,0,1,6,1498.0,1506,0,2008,2008,2,3004.0,12.484204257170106,12.0,13,264132.0
767,980,734,0,1,3,0,4,3,394.0,0.0,2,6,0.0,0.0,2,586.0,1,2,2,4,156,4,3,6,6,2,5,1,1,2,6,496.0,2.0,5,3,5,1,1988.0,1714,1,1,4,5,1,3,3,0,10421,4,80.0,3,0,5,3,42.0,1,3,500,5,14,66,4,7,2,0,3,1,1,4,8,0,1,7,980.0,980,228,1988,1988,4,2694.0,12.188417710291452,15.0,11,196500.0
768,983,767,0,1,4,0,4,2,660.0,0.0,0,6,1.0,0.0,2,323.0,1,2,2,4,156,4,3,12,13,4,3,0,1,2,4,423.0,1.0,5,3,5,1,1989.0,1750,0,1,0,0,1,3,3,0,12508,4,75.0,0,0,4,3,0.0,2,3,1300,9,11,0,6,6,2,0,3,1,1,4,8,0,1,7,983.0,983,245,1940,1985,2,2733.0,11.982929094215965,14.0,12,160000.0
769,1836,0,0,1,3,0,4,3,24.0,0.0,2,6,0.0,0.0,2,1836.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,484.0,2.0,5,0,5,1,2004.0,1836,0,1,0,2,1,2,3,0,9100,4,70.0,3,0,0,3,0.0,2,1,0,1,5,33,4,7,2,0,3,1,3,4,8,0,1,8,1860.0,1836,120,2004,2005,0,3696.0,12.286901198192789,12.0,11,216837.0
770,1690,1589,0,1,4,0,4,1,1416.0,0.0,0,6,1.0,0.0,2,234.0,1,2,2,4,0,4,0,5,15,4,2,1,2,3,4,841.0,3.0,5,0,5,3,2003.0,3279,1,1,0,5,1,0,1,1,53504,1,47.0,1,0,5,3,603.0,1,1,0,8,22,36,4,8,2,0,3,1,3,4,8,210,1,12,1650.0,1690,503,2003,2003,4,4929.0,13.195613839143922,13.0,12,538000.0
771,858,0,0,1,2,0,4,0,685.0,0.0,2,6,1.0,0.0,2,173.0,1,2,2,4,0,4,3,13,14,4,3,0,1,1,6,576.0,2.0,5,3,5,5,1983.0,858,0,1,4,6,1,3,3,0,7252,1,70.0,0,0,9,3,0.0,2,1,0,6,19,0,4,5,2,0,3,1,3,4,8,0,1,5,858.0,858,120,1982,1982,3,1716.0,11.812289042195847,15.0,9,134900.0
772,1220,0,0,1,2,0,0,3,836.0,0.0,3,6,0.0,0.0,1,0.0,1,2,2,1,0,4,3,13,14,4,3,0,1,1,6,396.0,2.0,5,3,5,5,1951.0,1220,0,1,4,2,1,3,3,0,8877,4,67.0,3,0,0,3,0.0,2,1,0,6,7,0,4,4,2,0,3,1,1,4,0,0,1,6,836.0,1220,0,1951,1951,0,2056.0,11.532728092266407,15.0,8,102000.0
773,1117,0,0,1,3,0,4,0,422.0,127.0,0,1,1.0,0.0,4,480.0,1,2,2,4,0,4,3,9,10,2,5,1,1,1,6,672.0,2.0,5,3,5,5,1976.0,1117,0,1,4,7,1,3,3,0,7819,4,94.0,3,0,8,3,0.0,2,1,0,5,7,0,4,6,2,0,3,1,1,0,8,0,1,6,1029.0,1117,144,1976,1976,4,2146.0,11.580584113444045,15.0,10,107000.0
774,912,0,0,1,2,0,4,3,456.0,0.0,5,6,0.0,0.0,4,456.0,1,1,2,0,0,4,3,13,14,4,3,0,1,1,6,275.0,1.0,5,2,5,1,1958.0,912,0,1,0,2,1,3,3,0,10150,4,70.0,3,0,0,3,1.0,2,1,0,9,12,0,4,5,2,0,3,1,1,4,0,0,1,5,912.0,912,0,1958,1958,1,1824.0,11.648330101976432,13.0,9,114500.0
775,1973,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1935.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,895.0,3.0,5,0,5,1,2006.0,1973,0,1,2,2,1,2,3,0,14226,0,110.0,3,0,0,3,375.0,1,1,0,9,16,45,4,8,2,0,3,1,3,5,6,0,1,9,1935.0,1973,315,2006,2006,1,3908.0,12.886641043883259,13.0,12,395000.0
776,1204,0,0,1,2,4,4,3,866.0,0.0,2,6,1.0,0.0,0,338.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,412.0,2.0,5,0,5,1,1998.0,1204,0,1,0,2,1,3,3,0,4500,2,32.0,3,0,11,4,320.0,1,1,0,8,11,247,4,6,2,0,3,1,3,4,8,0,1,5,1204.0,1204,0,1998,1998,3,2408.0,11.99535161421452,12.0,10,162000.0
777,1614,0,0,1,3,0,4,0,20.0,0.0,2,6,0.0,0.0,2,1594.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,865.0,3.0,5,2,5,1,2005.0,1614,0,1,0,2,1,2,3,0,11210,4,86.0,0,0,0,3,240.0,1,1,0,9,5,59,4,7,2,0,3,1,1,5,6,0,1,7,1614.0,1614,144,2005,2006,0,3228.0,12.308177868467329,15.0,11,221500.0
778,894,0,0,1,3,0,4,3,762.0,0.0,0,6,1.0,0.0,4,102.0,1,2,2,4,0,4,3,6,10,2,1,1,1,1,6,440.0,2.0,5,3,5,1,1974.0,894,0,1,4,2,1,3,3,0,13350,4,100.0,0,0,0,3,0.0,2,1,0,8,19,0,4,5,2,0,3,1,3,4,8,0,1,5,864.0,894,241,1974,1974,0,1758.0,11.86709727869084,15.0,9,142500.0
779,2020,0,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,1,2,4,0,4,3,9,10,4,5,2,3,2,6,630.0,2.0,5,3,5,5,1977.0,2020,0,1,4,2,2,3,3,0,8400,4,60.0,3,0,10,2,320.0,1,1,0,1,20,0,4,5,2,0,3,1,1,4,8,0,1,10,0.0,2020,0,1977,1977,1,2020.0,11.877568578558137,15.0,9,144000.0
780,1004,0,0,1,2,2,4,1,975.0,0.0,2,6,1.0,0.0,2,0.0,1,2,2,4,0,4,3,9,7,4,3,0,1,1,6,504.0,2.0,5,3,5,1,1977.0,1004,0,1,4,6,1,3,3,0,10530,4,78.0,3,0,10,3,90.0,1,1,0,7,11,0,4,6,2,0,3,1,1,4,8,0,1,4,975.0,1004,0,1977,1977,0,1979.0,11.813030057420569,15.0,10,135000.0
781,1253,0,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,2,1237.0,1,2,2,4,0,4,3,6,6,4,5,1,2,2,6,402.0,2.0,5,0,5,1,1995.0,1253,0,1,2,2,1,3,3,0,7875,4,63.0,3,0,0,3,38.0,1,1,0,8,8,21,4,7,2,0,3,1,1,4,8,0,1,6,1237.0,1253,220,1995,1996,1,2490.0,12.078239274020287,12.0,11,176000.0
782,810,793,0,1,3,0,4,3,387.0,0.0,0,6,0.0,0.0,2,374.0,1,2,2,4,0,2,2,12,13,4,3,0,2,2,6,484.0,2.0,5,2,5,1,1992.0,1603,1,1,0,5,1,2,3,0,7153,4,65.0,3,0,5,3,0.0,2,1,0,9,20,124,4,6,2,0,3,1,1,4,8,0,1,7,761.0,810,0,1992,1992,0,2364.0,12.077670930725649,14.0,10,175900.0
783,1430,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1413.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,605.0,2.0,5,2,5,1,2001.0,1430,0,1,0,2,1,2,3,0,16285,4,67.0,1,0,0,3,0.0,2,1,0,8,5,33,4,7,2,0,3,1,1,4,8,0,1,6,1413.0,1430,0,2001,2002,3,2843.0,12.13939851226218,14.0,11,187100.0
784,1110,0,0,1,1,0,4,0,1097.0,0.0,2,6,1.0,0.0,2,0.0,1,2,2,4,0,2,3,9,10,4,5,1,2,1,6,602.0,2.0,5,0,5,1,1978.0,1110,0,1,0,6,1,2,3,0,9101,0,70.0,0,0,9,3,104.0,1,1,0,9,11,30,5,5,2,0,3,1,1,4,8,0,1,4,1097.0,1110,303,1978,1978,3,2207.0,12.016726473799254,12.0,10,165500.0
785,742,742,0,0,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,742.0,1,2,2,4,134,4,3,13,15,4,2,1,1,2,6,0.0,0.0,3,1,3,6,0.0,1484,0,1,0,4,1,3,3,0,6300,4,35.0,3,0,7,4,0.0,2,1,0,8,17,291,5,6,2,0,3,1,1,4,8,0,1,9,742.0,742,0,1914,2001,2,2226.0,11.759785542901756,7.0,11,128000.0
786,1342,0,0,1,3,0,4,3,251.0,630.0,5,3,0.0,0.0,4,491.0,1,1,2,4,0,4,3,3,14,4,2,1,1,2,6,457.0,2.0,5,3,5,1,1967.0,1342,0,1,4,2,1,3,3,0,9790,4,70.0,3,0,0,3,0.0,2,1,0,11,14,0,4,6,2,0,3,1,1,4,8,197,1,7,1372.0,1342,0,1967,1967,3,2714.0,11.992260421644847,15.0,10,161500.0
787,966,686,0,1,4,0,4,3,686.0,0.0,3,6,1.0,0.0,1,0.0,1,0,2,4,196,2,3,8,8,4,3,0,2,2,6,416.0,1.0,5,3,5,5,1961.0,1652,0,1,4,0,1,3,3,0,10800,4,60.0,3,0,4,4,0.0,2,3,1200,8,17,0,5,5,2,0,3,1,1,4,8,0,1,7,686.0,966,0,1915,1950,4,2338.0,11.842229212112827,14.0,10,139000.0
788,956,1128,0,1,4,0,4,3,656.0,0.0,2,6,1.0,0.0,2,300.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,618.0,2.0,5,2,5,3,2004.0,2084,1,1,0,5,1,2,3,0,10142,4,76.0,0,0,5,3,0.0,2,1,0,0,20,45,4,7,2,0,3,1,1,4,8,0,1,8,956.0,956,0,2004,2004,4,3040.0,12.358793732547838,14.0,11,233000.0
789,901,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,901.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,281.0,1.0,5,3,1,5,1954.0,901,0,1,0,2,1,3,3,0,6000,0,50.0,3,0,0,4,0.0,2,1,0,10,17,0,6,4,2,0,3,1,1,4,8,0,1,4,901.0,901,0,1954,2000,2,1802.0,11.588960151246223,10.0,10,107900.0
790,976,1111,0,1,5,0,0,1,568.0,0.0,3,6,0.0,0.0,4,264.0,1,2,2,4,0,4,3,6,6,4,3,0,1,2,6,444.0,2.0,5,0,5,1,1966.0,2087,1,1,2,5,1,2,2,0,12205,4,70.0,0,0,5,3,157.0,1,1,0,9,4,168,7,6,2,0,3,1,1,4,8,0,1,9,832.0,976,133,1966,2007,1,2919.0,12.141534124392605,12.0,13,187500.0
791,1145,0,0,1,2,4,4,3,16.0,0.0,2,6,0.0,0.0,2,1129.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,397.0,2.0,5,0,5,1,2005.0,1145,0,1,0,2,1,2,3,0,3182,4,43.0,3,0,11,3,11.0,1,1,0,11,0,16,4,7,2,0,3,1,1,4,8,0,1,5,1145.0,1145,100,2005,2006,3,2290.0,11.984178313616395,12.0,11,160200.0
792,1062,0,0,1,3,0,4,0,539.0,0.0,0,6,1.0,0.0,2,490.0,1,2,2,4,0,4,3,6,6,4,5,2,2,1,6,539.0,2.0,5,2,5,1,1976.0,1062,0,1,4,7,1,3,3,0,11333,0,70.0,0,0,8,3,0.0,2,1,0,7,11,0,4,6,2,0,3,1,1,4,8,0,1,5,1029.0,1062,120,1976,1976,1,2091.0,11.896826395162554,14.0,10,146800.0
793,1127,886,0,1,3,0,4,0,862.0,0.0,2,6,1.0,0.0,2,255.0,1,2,2,4,0,4,2,8,8,4,5,1,2,2,6,455.0,2.0,5,3,5,1,1997.0,2013,1,1,0,5,1,3,3,0,9920,1,92.0,0,0,5,3,0.0,2,1,0,8,15,130,4,7,2,0,3,1,1,4,8,0,1,8,1117.0,1127,180,1996,1997,1,3130.0,12.50539915757667,15.0,11,269790.0
794,1496,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1496.0,1,2,2,4,0,4,2,5,5,4,3,0,2,2,6,474.0,2.0,5,0,5,1,2007.0,1496,0,1,0,2,1,2,3,0,9158,4,76.0,3,0,0,3,140.0,3,1,0,8,21,130,4,8,2,0,3,1,1,5,6,0,1,7,1496.0,1496,168,2007,2007,1,2992.0,12.323855681186556,12.0,12,225000.0
795,1086,809,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,712.0,1,2,2,4,0,4,2,8,8,4,5,1,2,2,6,409.0,2.0,5,0,5,1,1994.0,1895,1,1,0,5,1,2,3,0,10832,0,70.0,0,0,5,3,0.0,2,3,500,1,8,46,4,7,2,0,3,1,1,4,8,0,1,7,712.0,1086,143,1994,1996,2,2607.0,12.178187442040636,12.0,11,194500.0
796,888,676,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,650.0,1,2,2,4,0,4,3,6,6,2,5,1,1,2,6,476.0,2.0,5,3,5,1,1980.0,1564,1,1,4,5,1,3,3,0,8400,4,70.0,3,0,5,3,130.0,1,1,0,6,20,50,5,6,2,0,3,1,1,4,8,204,1,7,650.0,888,0,1980,1981,4,2214.0,12.049418835484795,15.0,11,171000.0
797,1285,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,660.0,1,2,2,4,0,4,3,9,10,2,5,1,1,1,6,528.0,2.0,5,2,5,1,1977.0,1285,1,1,0,2,1,3,3,0,8197,4,71.0,3,0,0,3,148.0,1,1,0,6,19,0,4,6,2,0,3,1,1,4,8,0,1,7,660.0,1285,138,1977,1977,1,1945.0,11.874090314181814,14.0,10,143500.0
798,773,0,0,1,2,0,4,3,570.0,0.0,1,6,0.0,0.0,4,203.0,1,2,2,4,0,4,3,12,13,4,3,0,1,1,6,240.0,1.0,5,3,5,1,1953.0,773,0,1,2,2,1,3,3,0,7677,4,57.0,3,0,0,3,0.0,2,1,0,6,12,0,4,5,2,0,3,1,1,0,8,0,1,4,773.0,773,0,1953,1953,2,1546.0,11.608235644774554,14.0,9,110000.0
799,1966,1174,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,0,1926.0,1,2,2,4,0,4,0,12,13,4,2,2,2,3,6,820.0,3.0,5,0,5,3,2009.0,3140,1,1,0,5,1,0,3,0,13518,4,104.0,3,0,5,3,860.0,3,1,0,9,16,78,4,9,2,0,3,1,3,5,6,0,1,11,1926.0,1966,144,2008,2009,3,5066.0,13.09190416991962,13.0,13,485000.0
800,981,787,0,1,3,0,4,3,569.0,0.0,0,6,1.0,0.0,2,162.0,1,1,2,4,264,4,3,13,14,2,5,2,0,1,6,240.0,1.0,5,3,5,5,1939.0,1768,1,1,0,0,1,2,3,0,7200,0,60.0,3,0,4,3,252.0,1,1,0,8,18,0,6,5,2,0,3,1,1,4,8,0,1,7,731.0,981,0,1937,1950,1,2499.0,12.072541252905653,14.0,11,175000.0
801,616,1072,0,1,4,0,4,1,462.0,0.0,2,6,1.0,0.0,2,154.0,1,1,2,4,185,4,3,12,13,4,3,0,2,2,6,603.0,2.0,5,2,5,1,1997.0,1688,1,1,2,5,1,2,1,1,12798,4,79.0,0,0,5,3,0.0,2,3,400,7,4,114,4,6,2,0,3,1,1,4,8,0,1,8,616.0,616,403,1997,1997,2,2304.0,12.206072645530176,14.0,10,200000.0
802,1196,0,0,1,2,0,4,3,197.0,0.0,3,6,1.0,0.0,4,999.0,1,2,2,0,0,4,3,8,8,4,3,0,1,1,6,440.0,2.0,5,3,5,5,1957.0,1196,0,1,0,2,1,3,3,0,4800,4,40.0,3,0,1,4,0.0,2,1,0,9,9,0,6,4,2,0,3,1,1,4,8,0,1,5,1196.0,1196,0,1916,1990,1,2392.0,11.607326140391713,15.0,10,109900.0
803,728,728,0,1,3,0,4,0,648.0,0.0,2,6,1.0,0.0,2,80.0,1,2,2,4,0,4,2,14,15,4,2,1,2,2,6,410.0,2.0,5,0,5,1,2005.0,1456,1,1,0,5,1,2,3,0,8199,4,63.0,3,0,5,3,0.0,2,1,0,1,5,18,4,7,2,0,3,1,1,4,8,0,1,7,728.0,728,36,2005,2005,2,2184.0,12.14950229404178,12.0,11,189000.0
804,1734,1088,0,1,4,0,4,1,0.0,0.0,6,6,0.0,0.0,0,1734.0,1,2,2,4,0,4,0,12,13,4,2,1,2,3,6,1020.0,3.0,5,2,5,3,2009.0,2822,1,1,0,5,1,0,3,0,13891,4,107.0,3,0,5,3,424.0,3,1,0,0,16,170,4,9,2,0,3,1,3,5,6,192,1,12,1734.0,1734,52,2008,2009,3,4556.0,13.275827535915461,15.0,13,582933.0
805,1128,0,0,1,2,0,4,3,812.0,0.0,3,6,0.0,0.0,4,124.0,1,2,2,4,0,4,3,13,14,1,3,0,1,1,2,286.0,1.0,5,3,5,1,1954.0,1128,0,1,4,2,1,3,3,0,9000,4,75.0,3,0,0,3,0.0,2,1,0,8,12,0,4,5,2,0,3,1,1,3,8,0,1,5,936.0,1128,0,1954,1954,0,2064.0,11.6784399034478,14.0,9,118000.0
806,1428,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1417.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,554.0,2.0,5,2,5,1,2008.0,1428,0,1,0,2,1,0,3,0,12274,2,91.0,0,0,0,3,256.0,3,1,0,9,21,60,4,7,2,0,3,1,1,5,6,0,1,6,1417.0,1428,0,2008,2008,2,2845.0,12.33569641332368,14.0,11,227680.0
807,980,0,0,1,3,0,4,0,400.0,480.0,0,5,0.0,0.0,4,100.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,384.0,1.0,5,0,5,1,1967.0,980,0,1,2,7,1,3,3,0,9750,4,75.0,3,0,8,3,0.0,2,1,0,1,12,0,4,5,2,0,3,1,1,4,8,0,1,6,980.0,980,68,1967,1967,0,1960.0,11.816726919301894,11.0,9,135500.0
808,1072,504,0,1,3,0,4,1,1309.0,0.0,2,6,2.0,0.0,4,15.0,1,2,2,4,0,4,3,13,14,4,5,1,1,1,6,528.0,2.0,5,2,5,1,1923.0,1576,1,1,0,5,1,2,3,0,21384,4,144.0,3,0,6,3,0.0,2,1,0,7,3,312,5,5,2,0,3,1,1,4,8,0,1,6,1324.0,1072,0,1923,2004,3,2900.0,12.31716669303576,14.0,10,223500.0
809,1086,0,0,1,3,0,4,0,516.0,128.0,0,1,1.0,0.0,4,380.0,1,2,2,4,0,4,3,12,13,1,2,1,1,1,6,484.0,2.0,5,2,5,1,1966.0,1086,0,1,4,7,1,3,3,0,13400,4,85.0,3,0,8,3,1047.0,1,1,0,8,12,0,4,5,2,0,3,1,1,4,8,0,1,6,1024.0,1086,0,1966,1966,0,2110.0,11.982616545377665,14.0,9,159950.0
810,1075,1063,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,849.0,0,2,2,0,0,4,3,0,0,2,3,0,2,2,6,360.0,2.0,4,3,1,5,1910.0,2138,0,1,4,4,3,3,3,0,8100,0,90.0,3,0,7,4,0.0,2,1,0,2,17,156,4,5,0,0,3,1,3,4,8,0,1,11,849.0,1075,40,1898,1965,3,2987.0,11.571194373094206,10.0,9,106000.0
811,1309,0,0,1,3,0,4,3,663.0,377.0,0,3,1.0,0.0,4,0.0,1,2,2,4,0,4,3,6,6,0,1,1,1,1,6,484.0,2.0,5,2,5,1,1974.0,1309,1,1,1,2,1,2,3,0,10140,4,78.0,3,0,0,3,99.0,1,1,0,0,14,0,5,6,2,648,1,1,3,4,8,0,1,5,1040.0,1309,265,1974,1999,0,2349.0,12.106252310247962,14.0,11,181000.0
812,848,0,0,1,1,4,4,1,662.0,0.0,2,6,1.0,0.0,2,186.0,1,2,2,4,0,4,2,12,13,4,2,1,2,1,6,420.0,2.0,5,0,5,1,2004.0,848,0,1,0,2,1,2,3,0,4438,4,41.0,3,0,11,4,169.0,1,1,0,8,5,0,4,6,2,0,3,1,1,4,3,0,1,4,848.0,848,140,2004,2004,2,1696.0,11.881034786534624,12.0,10,144500.0
813,1044,0,0,1,2,0,4,0,0.0,0.0,6,6,0.0,0.0,4,540.0,0,2,2,0,0,4,1,13,14,4,3,0,1,1,6,504.0,2.0,5,3,5,2,1952.0,1044,0,1,4,2,1,1,0,1,8712,4,66.0,3,0,0,0,0.0,2,3,54,8,9,0,4,5,0,0,3,1,3,2,8,0,0,4,540.0,1044,0,1952,1952,4,1584.0,10.932981961904137,15.0,9,55993.0
814,1442,0,0,1,4,0,4,3,608.0,0.0,5,6,0.0,0.0,4,834.0,1,2,2,4,275,4,3,8,8,4,3,0,1,1,6,301.0,1.0,5,2,5,1,1958.0,1442,1,1,2,2,1,3,3,0,9750,4,75.0,3,0,0,3,243.0,1,3,500,6,12,0,5,6,2,0,3,1,1,4,0,0,1,7,1442.0,1442,0,1958,1958,1,2884.0,11.969717200243736,13.0,11,157900.0
815,686,564,0,0,3,0,4,3,0.0,0.0,6,6,0.0,1.0,4,686.0,1,2,2,4,96,4,3,11,12,4,3,0,0,1,6,280.0,1.0,5,3,5,5,1955.0,1250,1,2,2,0,1,1,3,0,8248,4,45.0,3,0,4,3,0.0,2,1,0,9,7,0,6,5,1,0,3,1,1,4,8,0,1,7,686.0,686,207,1918,1950,0,1936.0,11.6613454700885,14.0,11,116000.0
816,1661,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1649.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,598.0,2.0,5,2,5,1,1998.0,1661,0,1,0,2,1,2,3,0,12137,1,48.0,1,0,0,3,442.0,1,1,0,7,5,34,4,7,2,0,3,1,1,4,8,0,1,6,1649.0,1661,0,1998,1998,4,3310.0,12.323411137947408,14.0,11,224900.0
817,1008,0,0,1,2,0,4,3,486.0,0.0,1,6,0.0,0.0,4,522.0,1,2,2,4,120,4,3,3,3,4,2,1,1,1,6,275.0,1.0,5,2,5,1,1954.0,1008,0,1,2,2,1,3,3,0,11425,0,70.0,0,0,0,3,0.0,2,1,0,9,12,0,5,5,2,0,3,1,1,4,8,0,1,4,1008.0,1008,0,1954,1954,0,2016.0,11.827736204810266,13.0,10,137000.0
818,1689,0,0,1,3,0,4,3,1218.0,0.0,2,6,1.0,0.0,2,350.0,1,2,2,4,0,4,2,5,5,4,2,2,2,2,6,857.0,3.0,5,2,5,1,2002.0,1689,0,1,0,2,1,2,3,0,13265,1,70.0,0,0,0,3,148.0,1,1,0,9,11,59,4,8,2,0,3,1,3,4,8,0,1,7,1568.0,1689,150,2002,2002,2,3257.0,12.50987409986184,15.0,12,271000.0
819,1052,0,0,1,3,0,4,0,504.0,0.0,2,6,1.0,0.0,4,506.0,1,2,2,4,0,4,3,6,6,2,3,0,1,1,6,440.0,2.0,5,3,5,1,1971.0,1052,0,1,2,7,1,3,3,0,8816,4,80.0,3,0,8,3,80.0,1,1,0,8,4,0,6,6,2,0,3,1,1,4,8,0,1,6,1010.0,1052,0,1971,1971,4,2062.0,11.951180395901384,15.0,12,155000.0
820,1358,0,0,1,2,4,4,2,733.0,0.0,2,6,1.0,0.0,2,625.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,484.0,2.0,5,2,5,1,2010.0,1358,0,1,0,2,1,2,3,0,6371,4,44.0,0,0,11,3,128.0,3,1,0,8,16,35,4,7,2,0,3,1,1,5,6,0,1,6,1358.0,1358,192,2009,2010,4,2716.0,12.319401330837175,14.0,11,224000.0
821,798,842,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,798.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,595.0,2.0,5,2,5,1,2003.0,1640,1,1,0,5,1,2,3,0,7226,1,72.0,0,0,5,3,0.0,2,1,0,8,5,45,4,7,2,0,3,1,1,4,8,0,1,6,798.0,798,0,2003,2003,2,2438.0,12.117241431823556,14.0,11,183000.0
822,936,0,0,2,2,1,4,3,0.0,0.0,6,6,0.0,0.0,1,936.0,0,2,2,4,112,4,1,8,8,4,3,0,1,1,3,576.0,2.0,5,3,5,5,1974.0,936,0,1,4,2,1,3,0,1,6000,4,60.0,3,0,0,4,0.0,2,1,0,4,17,32,3,4,2,0,3,1,1,4,8,0,1,4,936.0,936,0,1953,1953,3,1872.0,11.440354772135393,15.0,7,93000.0
823,847,886,0,1,3,0,4,1,0.0,0.0,6,6,0.0,0.0,2,847.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,433.0,2.0,5,0,5,3,2003.0,1733,1,1,0,5,1,2,3,0,12394,0,70.0,0,0,5,3,0.0,2,1,0,1,8,48,4,7,2,0,3,1,1,3,8,0,1,7,847.0,847,100,2003,2003,1,2580.0,12.323855681186556,12.0,11,225000.0
824,944,545,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,778.0,1,2,2,4,0,4,3,12,13,1,2,1,0,2,6,240.0,1.0,5,3,5,5,1940.0,1489,0,1,4,0,1,3,3,0,9900,4,60.0,3,0,4,3,0.0,2,1,0,9,18,0,6,6,2,0,3,1,1,4,8,0,1,7,778.0,944,335,1940,1950,3,2267.0,11.845819880243553,14.0,12,139500.0
